2012-05-18,38.2318
2012-05-21,34.0300
2012-05-22,31.0000
2012-05-23,32.0000
2012-05-24,33.0300
2012-05-25,31.9100
2012-05-29,28.8400
2012-05-30,28.1900
2012-05-31,29.6000
2012-06-01,27.7200
2012-06-04,26.9000
2012-06-05,25.8690
2012-06-06,26.8100
2012-06-07,26.3100
2012-06-08,27.1000
2012-06-11,27.0050
2012-06-12,27.4000
2012-06-13,27.2700
2012-06-14,28.2900
2012-06-15,30.0140
2012-06-18,31.4100
2012-06-19,31.9110
2012-06-20,31.6000
2012-06-21,31.8400
2012-06-22,33.0500
2012-06-25,32.0600
2012-06-26,33.1000
2012-06-27,32.2300
2012-06-28,31.3600
2012-06-29,31.0950
2012-07-02,30.7710
2012-07-03,31.2000
2012-07-05,31.4700
2012-07-06,31.7300
2012-07-09,32.1700
2012-07-10,31.4700
2012-07-11,30.9700
2012-07-12,30.8100
2012-07-13,30.7200
2012-07-16,28.2450
2012-07-17,28.0900
2012-07-18,29.1100
2012-07-19,29.0000
2012-07-20,28.7600
2012-07-23,28.7500
2012-07-24,28.4500
2012-07-25,29.3400
2012-07-26,26.8450
2012-07-27,23.7050
2012-07-30,23.1500
2012-07-31,21.7100
2012-08-01,20.8800
2012-08-02,20.0400
2012-08-03,21.0900
2012-08-06,21.9200
2012-08-07,20.7200
2012-08-08,20.7200
2012-08-09,21.0100
2012-08-10,21.8070
2012-08-13,21.6000
2012-08-14,20.3800
2012-08-15,21.2000
2012-08-16,19.8700
2012-08-17,19.0500
2012-08-20,20.0110
2012-08-21,19.1590
2012-08-22,19.4390
2012-08-23,19.4400
2012-08-24,19.4090
2012-08-27,19.1500
2012-08-28,19.3400
2012-08-29,19.1000
2012-08-30,19.0885
2012-08-31,18.0580
2012-09-04,17.7290
2012-09-05,18.5800
2012-09-06,18.9600
2012-09-07,18.9800
2012-09-10,18.8100
2012-09-11,19.4300
2012-09-12,20.9310
2012-09-13,20.7130
2012-09-14,22.0000
2012-09-17,21.5200
2012-09-18,21.8700
2012-09-19,23.2900
2012-09-20,22.5900
2012-09-21,22.8600
2012-09-24,20.7900
2012-09-25,20.2800
2012-09-26,20.6200
2012-09-27,20.3200
2012-09-28,21.6600
2012-10-01,21.9900
2012-10-02,22.2700
2012-10-03,21.8300
2012-10-04,21.9475
2012-10-05,20.9100
2012-10-08,20.4000
2012-10-09,20.2270
2012-10-10,19.6400
2012-10-11,19.7500
2012-10-12,19.5181
2012-10-15,19.5200
2012-10-16,19.4800
2012-10-17,19.8800
2012-10-18,18.9750
2012-10-19,19.0000
2012-10-22,19.3210
2012-10-23,19.5000
2012-10-24,23.2299
2012-10-25,22.5600
2012-10-26,21.9425
2012-10-31,21.1100
2012-11-01,21.2100
2012-11-02,21.1800
2012-11-05,21.2500
2012-11-06,21.1712
2012-11-07,20.4700
2012-11-08,19.9900
2012-11-09,19.2100
2012-11-12,20.0700
2012-11-13,19.8600
2012-11-14,22.3600
2012-11-15,22.1700
2012-11-16,23.5607
2012-11-19,22.9200
2012-11-20,23.1000
2012-11-21,24.3200
2012-11-23,23.9980
2012-11-26,25.9400
2012-11-27,26.1500
2012-11-28,26.3600
2012-11-29,27.3200
2012-11-30,28.0000
2012-12-03,27.0400
2012-12-04,27.4600
2012-12-05,27.7100
2012-12-06,26.9700
2012-12-07,27.4850
2012-12-10,27.8400
2012-12-11,27.9800
2012-12-12,27.5801
2012-12-13,28.2400
2012-12-14,26.8120
2012-12-17,26.7500
2012-12-18,27.7100
2012-12-19,27.4100
2012-12-20,27.3600
2012-12-21,26.2600
2012-12-24,26.9300
2012-12-26,26.5100
2012-12-27,26.0500
2012-12-28,25.9112
2012-12-31,26.6197
2013-01-02,28.0000
2013-01-03,27.7700
2013-01-04,28.7600
2013-01-07,29.4213
2013-01-08,29.0607
2013-01-09,30.5900
2013-01-10,31.3000
2013-01-11,31.7200
2013-01-14,30.9475
2013-01-15,30.1000
2013-01-16,29.8500
2013-01-17,30.1400
2013-01-18,29.6600
2013-01-22,30.7290
2013-01-23,30.8200
2013-01-24,31.0800
2013-01-25,31.5400
2013-01-28,32.4690
2013-01-29,30.7900
2013-01-30,31.2400
2013-01-31,30.9810
2013-02-01,29.7300
2013-02-04,28.1090
2013-02-05,28.6400
2013-02-06,29.0500
2013-02-07,28.6500
2013-02-08,28.5450
2013-02-11,28.2600
2013-02-12,27.3700
2013-02-13,27.9075
2013-02-14,28.5000
2013-02-15,28.3200
2013-02-19,28.9300
2013-02-20,28.4620
2013-02-21,27.2830
2013-02-22,27.1300
2013-02-25,27.2700
2013-02-26,27.3900
2013-02-27,26.8700
2013-02-28,27.2500
2013-03-01,27.7800
2013-03-04,27.7200
2013-03-05,27.5200
2013-03-06,27.4525
2013-03-07,28.5780
2013-03-08,27.9600
2013-03-11,28.1400
2013-03-12,27.8300
2013-03-13,27.0800
2013-03-14,27.0400
2013-03-15,26.6450
2013-03-18,26.4900
2013-03-19,26.5500
2013-03-20,25.8600
2013-03-21,25.7400
2013-03-22,25.7300
2013-03-25,25.1310
2013-03-26,25.2050
2013-03-27,26.0900
2013-03-28,25.5800
2013-04-01,25.5300
2013-04-02,25.4200
2013-04-03,26.2500
2013-04-04,27.0725
2013-04-05,27.3900
2013-04-08,26.8490
2013-04-09,26.5900
2013-04-10,27.5700
2013-04-11,28.0175
2013-04-12,27.4000
2013-04-15,26.5200
2013-04-16,26.9200
2013-04-17,26.6250
2013-04-18,25.6900
2013-04-19,25.7300
2013-04-22,25.9700
2013-04-23,25.9800
2013-04-24,26.1100
2013-04-25,26.1400
2013-04-26,26.8500
2013-04-29,26.9800
2013-04-30,27.7690
2013-05-01,27.4300
2013-05-02,28.9700
2013-05-03,28.3110
2013-05-06,27.5700
2013-05-07,26.8890
2013-05-08,27.1200
2013-05-09,27.0400
2013-05-10,26.6800
2013-05-13,26.8200
2013-05-14,27.0700
2013-05-15,26.6000
2013-05-16,26.1300
2013-05-17,26.2500
2013-05-20,25.7590
2013-05-21,25.6600
2013-05-22,25.1590
2013-05-23,25.0600
2013-05-24,24.3125
2013-05-28,24.1000
2013-05-29,23.3200
2013-05-30,24.5500
2013-05-31,24.3480
2013-06-03,23.8480
2013-06-04,23.5200
2013-06-05,22.8990
2013-06-06,22.9700
2013-06-07,23.2910
2013-06-10,24.3300
2013-06-11,24.0300
2013-06-12,23.7700
2013-06-13,23.7300
2013-06-14,23.6300
2013-06-17,24.0220
2013-06-18,24.2100
2013-06-19,24.3090
2013-06-20,23.9000
2013-06-21,24.5300
2013-06-24,23.9350
2013-06-25,24.2500
2013-06-26,24.1600
2013-06-27,24.6600
2013-06-28,24.8800
2013-07-01,24.8100
2013-07-02,24.4100
2013-07-03,24.5200
2013-07-05,24.3700
2013-07-08,24.7100
2013-07-09,25.4800
2013-07-10,25.8000
2013-07-11,25.8100
2013-07-12,25.9100
2013-07-15,26.2800
2013-07-16,26.3200
2013-07-17,26.6500
2013-07-18,26.1800
2013-07-19,25.8810
2013-07-22,26.0450
2013-07-23,26.1300
2013-07-24,26.5100
2013-07-25,34.3590
2013-07-26,34.0100
2013-07-29,35.4300
2013-07-30,37.6270
2013-07-31,36.8000
2013-08-01,37.4890
2013-08-02,38.0500
2013-08-05,39.1890
2013-08-06,38.5500
